reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scam_related
4f4894f1-50f5-4219-b7bd-d965c4cbf4fd,Brahmmjyot Singh Kalsi,https://play-lh.googleusercontent.com/a/ACg8ocLGRvir1ieA3TkzCTDIk7jRzugR4cptVYkbRx65aYwRGj8hvW0=mo,"This app is clearly a scam, you are talking to bots and are being charged money for every message you send. SCAM SCAM SCAM Beware and stay away.",1,0,2.4.31,2024-11-30 03:58:53,,,2.4.31,True
259ff99c-8aa3-483f-9095-c4684cc90629,Olubayode Omosholape,https://play-lh.googleusercontent.com/a/ACg8ocLUTqcJtFbDsXHMozBwK_dIuC8Ll-LSaaHpbseUXpvq9t7_NQ=mo,This app is very very off. You can't even reply messages if you're sent one. This is just a total scam aimed at extorting people's money.,1,0,2.4.31,2024-11-29 14:20:44,,,2.4.31,True
5a10fa5b-4572-47bb-a20d-cd70b7ce9f08,Karunakar Rao,https://play-lh.googleusercontent.com/a-/ALV-UjVp8440hneWhSnSNXbdYX5og1TFUWcSnBbgH2IPrNl5cR2zjYsh,"Pathetic and you are cheated , same pic with multiple profile, AI Generated response when reply you pay. Absolutely thugs and cheat. Friend don't recommend this app in anyway",1,0,2.4.29,2024-11-26 04:24:49,,,2.4.29,True
96b91ebb-d298-4d63-a7cc-1695c26f76b2,Kamal Shokeen,https://play-lh.googleusercontent.com/a-/ALV-UjVMk9_v9eRjE0JqE53IdhF-nm1-JZCCoiMrZQkkxsj0_1RgltC-,Fake app,1,0,,2024-11-25 05:16:14,,,,True
6d73b059-74be-40c5-810a-24dd7cc0795e,Rahul Kumar Ranjan,https://play-lh.googleusercontent.com/a-/ALV-UjUYcEvB_FAWqCMDjJBv7S4rP0-8Qaj3W9-SFL5iVJNFWENdQn-3-A,Fake bots are chatting and ask for premium upgrade,1,0,,2024-11-25 01:42:41,,,,True
980a01fa-477b-4ef6-b16d-40ec09957d96,Esther Maythew,https://play-lh.googleusercontent.com/a/ACg8ocLwuiK4C6uYYFCctOtRhg7v_wZlmRNnC7IHGe3Anl-SZRbK_Q=mo,me myself makes a very big mistake I paid 12500 to this crimes app I only sent one massage the reply once and the don't reply angina please others learn from my experience don't make the mistake I did the are fake and please help me report this app so that It will not kill others thanks for your time to read my experience may God bless you all .,1,0,,2024-11-20 07:09:23,,,,True
ec6c8f5a-683a-4d03-8956-2b0dba19145d,Abayomi Oluwagbenga,https://play-lh.googleusercontent.com/a/ACg8ocKjr0h4fNAIr6kkcX4hYo6PoGjJg_KEJgDZ6tgiODOXYd2HYw=mo,"This app is a big time scam, don't fall for their antics. 3month premium sub disappeared without any traces within days, coins bought to be able to read & reply messages also nowhere to be found. No user support tools, no means of connecting with anyone you're chatting.. There aren't any real person here other than the team of scammers behind those pictures there, you will get more messages as if a real person wants to chat you so U can buy into their fraudulent services but alas, it's all scam.",1,14,2.4.26,2024-11-10 13:13:40,,,2.4.26,True
0147d0a3-8f19-4a6f-918e-9ec9beb7685e,Ashbrak,https://play-lh.googleusercontent.com/a-/ALV-UjV2VsIonqmzIqHbaml7JwUod843WDE-345gKzh0MvMCdCiFA4Gv,Complete scam.,1,0,2.4.26,2024-11-10 13:08:44,,,2.4.26,True
78d1a2a6-dba4-4e09-9692-9ffe8eb8b72a,Upper Rank3,https://play-lh.googleusercontent.com/a-/ALV-UjUI6zPWRpzGMlL_RcL6dws0FozrpNV2XnUA5xDvT8yn8FnLaf8,"Scam Alert: This app is just scam everyone is fake. Fake profiles fake names. We text something else and came back with answer of something else. And restricted messages with hearts demanding. Same name with different profiles and same people with different names. They cannot lie they added your accounts and charge you everyonth even if you delete this app. Even who are giving full stars or even 2 stars, they are involved in this just to grab people and scamming around. Be aware",1,14,2.4.26,2024-11-10 00:40:54,,,2.4.26,True
e309e61d-bf14-4da6-8329-28d49caae4a0,Vipul Cool,https://play-lh.googleusercontent.com/a-/ALV-UjVkvehBqHyUJ3y-2qyvx4h55sJwUwHFryDywUS5TGeFVvJpZUTn,This app is FAKE STAY AWAY ALL REVIEWS ARE PAID AND FAKE,1,0,,2024-11-09 07:55:40,,,,True
