reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scam_related
db459bb6-f287-4a97-8f53-de8164002902,David Storey,https://play-lh.googleusercontent.com/a/ACg8ocJ-tsOh7DSsvge2yVkJ6w4icYYuLt47tHnKu5_oGg80sBiCZA=mo,"this has to be a little bit of a scam, my settings are on local, but I get like which you can't see until you subscribe, but when you subscribe most of the people are from the Philippines or Kenya, and Bado are telling me this site is safe, but it can't be if these people can show up in the uk but they are not",1,0,5.396.0,01-12-2024 17:42,"Hey David, we've introduced Photo Verification to prevent fake profiles and scammers from using hush. Please could you share any feedback you have on hush.com/feedback? You can also DM @hushhelp on socials. We'd like to help!",01-12-2024 22:49,5.396.0,TRUE
a5e17b63-23ab-427e-94da-e2c51e3a4c78,Chris,https://play-lh.googleusercontent.com/a/ACg8ocLWfIuxqqFAcAXRKlOK5_HHrhO6oYNdnSU8jjA3Zswuuwom5w=mo,You get warnings for no reason and yhencwhen you ask what the supposed thing they say you did which was a breach of conditions they block your account. This company are fraudulent they can't tell you what you did which was wrong asthats apparently a breach of privacy telling you what they say you were doing. No evidence meant no breach,1,0,5.396.0,01-12-2024 09:24,,,5.396.0,TRUE
4604024f-b938-48f2-9156-d551a4e14a1b,Henrique jacinto,https://play-lh.googleusercontent.com/a/ACg8ocIWpqlIbeYr-KVmD5ZSfyMsBNdfjHw03kl2tlZwu0fI2zi07Q=mo,8 out of 10 profiles in this app are fake 🤥🤥🤥,1,1,5.387.0,30-11-2024 03:06,"Thanks for taking the time to share your feedback with us. At hush, we value authenticity and don't tolerate fake profiles on our platform. That's why we've introduced Photo Verification to make our community authentic. If you have any questions or need help, reach out to us at hush.com/feedback or on our social media channels.",30-11-2024 03:34,5.387.0,TRUE
bb3d333b-8481-4218-89aa-f654be8fbba3,Rebel Blockade,https://play-lh.googleusercontent.com/a/ACg8ocI1tnUmLk8mHQV5_R4LWKdTGlfK3vBayV4v3YQrW80xBmcUoA=mo,You have to pay for pretty girls... it's blindingly obvious any pretty girl is only through paid access and most probably fake or a bot. Worst dating app unless you can live with a bag on your head as well as hers just incase hers falls off..,1,1,5.396.0,29-11-2024 14:00,"Hey there, we've introduced Photo Verification to prevent fake profiles and scammers from using hush. Please could you share any feedback you have on hush.com/feedback? You can also DM @hushhelp on socials. We'd like to help!",29-11-2024 15:10,5.396.0,TRUE
cd5c43c2-2c22-4c27-a47b-260f95eee0dc,Philip Kerr,https://play-lh.googleusercontent.com/a/ACg8ocJ_2Ih6PM1cF86fBUK4nDwRd3XE-jRHjZg0vxkYELHZ8vOZIw=mo,Don't pay for premium!! Paid for premium got banned before I had even sent a message!! Don't waste your money or time!!! How could I break rules all I did was create a profile same as other apps but other apps I actually got to use! Advise you to avoid this scam app,1,0,5.396.0,28-11-2024 10:19,"If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe you've been blocked in error, please get in touch with us @hushHelp on social media or via hush.com/feedback.",28-11-2024 10:58,5.396.0,TRUE
2d94912d-7057-4e0e-9c01-1b2ef31fa4ac,Bill Anagnostou,https://play-lh.googleusercontent.com/a-/ALV-UjWRTtGpiCqISHBiEoIgIS9qGyT8wDMhOoP_xrH3EmlQuCacUF80eg,"Pay to do everything 😂 Edit: After 3 days of using, 5/10 profiles are fake profiles 😂",1,0,5.396.0,28-11-2024 10:15,"Thanks for taking the time to share your feedback with us. At hush, we value authenticity and don't tolerate fake profiles on our platform. That's why we've introduced Photo Verification to make our community authentic. If you have any questions or need help, reach out to us at hush.com/feedback or on our social media channels.",28-11-2024 10:58,5.396.0,TRUE
91cb086d-6cb1-45af-8008-13e22aac0834,Eric Hancock,https://play-lh.googleusercontent.com/a-/ALV-UjUv4GA4mGQtcdEd0QBUm3fo-uXzg68vQDMB0AR6zqxuReA_TiEY,I just joined yesterday and got blocked I haven't had the chance to even use the app I understand you want to verify but with these strict fake rules nobody will be able to enjoy this app literally blocked and I just joined yesterday,1,0,5.396.0,28-11-2024 02:45,"If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe you've been blocked in error, please get in touch with us @hushHelp on social media or via hush.com/feedback.",28-11-2024 05:59,5.396.0,TRUE
e83493c6-49d3-463b-80a7-2ce6deff2a2a,Mark,https://play-lh.googleusercontent.com/a/ACg8ocL0AxOwsG5H2MZqzm7BSwQoiADULiM1OoQSYWcExzfq0yp0GA=mo,Just paid for this app and still CAN'T message anyone this app is a SCAM.....people don't waste your time with this app and it doesn't show you local people..Give this app 0/10,1,0,5.395.0,26-11-2024 07:26,,,5.395.0,TRUE
8a303032-6aa3-481a-a4c7-d1e9e3879037,Col. Jim Worrall,https://play-lh.googleusercontent.com/a-/ALV-UjVCd5ApS74dD38rA56Vd4-em3FfAEY4diQmwClGHM5g0XxRYF7xdw,"Lots of fake female profiles and transgender 'women'. Deletes tasteful, modest photos despite compliance with terms of service. After more than a year it asks me to verify my already verified photos and now rejects them. Waste of time.",1,1,5.395.0,25-11-2024 21:46,"Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",15-12-2023 08:58,5.395.0,TRUE
968c1006-a1ca-43a4-ad5a-cc3b2d0d2943,Sunny Ost,https://play-lh.googleusercontent.com/a-/ALV-UjUWf0jqO157tgyrGP4shrNCEQ_oTkjLIwlYQVtcSdR6jhB2LA9c,"hush is a safe haven for scammers. Empty unverified profiles with fake location go unpunished, but if they make a fake report about a verified real person, that real person gets immediately permabanned even after idiots at hush ""review"" it.",1,1,5.342.0,25-11-2024 14:05,"Hi Sunny! Rest assured that our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you believe you've been blocked in error, please get in touch with us @hushHelp on social media or via hush.com/feedback. Thank you!",26-11-2023 10:53,5.342.0,TRUE
aac9e864-e21a-431f-a93a-e0a1a1c94154,Mahyar Haghjoo,https://play-lh.googleusercontent.com/a-/ALV-UjX8chU57P7VJlmCMFEOYpL_1o9LPnhwmBJh-FvvXLzd1iMrku2p,Fake accounts,1,0,,25-11-2024 09:01,"Thanks for taking the time to share your feedback with us. At hush, we value authenticity and don't tolerate fake profiles on our platform. That's why we've introduced Photo Verification to make our community authentic. If you have any questions or need help, reach out to us at hush.com/feedback or on our social media channels.",25-11-2024 10:16,,TRUE
